Author_ID	FName	Minit	LName
22236	Lisa	NULL	Rogak
22237	Sharyn	NULL	McCrumb
22238	Susan	NULL	Isaacs
22239	C.S.	NULL	Lewis
22240	Carrie	NULL	Fisher
22241	Agatha	NULL	Christie
22242	Agatha	NULL	Christie
22243	Dick	NULL	Francis
22244	Agatha	NULL	Christie
22245	William	NULL	Shakespeare
22246	Leo	NULL	Tolstoy
22247	Meredith	A	Pierce
22248	Michael	S	Rohan
22249	Julie	A	Peters
22250	Agatha	NULL	Christie
22251	Madeleine	NULL	L'Engle
22252	Agatha	NULL	Christie
22253	Harry	NULL	Kemelman
22254	Anne	NULL	McCaffrey
22255	Anne	M	Whelan
22256	C	S	Lewis
22257	The	M	International
22258	Mark	NULL	Doty
22259	John	B	Thornbury
22260	JAMES	NULL	WHITEHEAD
22261	Russell	NULL	Banks
22262	Isaac	NULL	Asimov
22263	William	NULL	Gibson
22264	F.	P	Costello
22265	Susan	NULL	Wright
22266	Stephen	J	Sansweet
22267	Peter	NULL	David
22268	Jack;	H	Canfield
22269	Lloyd	NULL	Alexander
22270	Lloyd	NULL	Alexander
22271	Lloyd	NULL	Alexander
22272	Lloyd	NULL	Alexander
22273	Lloyd	NULL	Alexander
22274	Lloyd	NULL	Alexander
22275	Linda	H	Hamalian
22276	Rita	M	Brown
22277	Laura	NULL	Lederer
22278	Agatha	NULL	Christie
22279	Agatha	NULL	Christie
22280	Agatha	NULL	Christie
22281	Agatha	NULL	Christie
22282	Agatha	NULL	Christie
22283	Agatha	NULL	Christie
22284	Agatha	NULL	Christie
22285	Agatha	NULL	Christie
22286	Agatha	NULL	Christie
22287	Harry	NULL	Harrison
22288	Carolyn	NULL	Keene
22289	Aaron	NULL	Naparstek
22290	Tad	NULL	Williams
22291	Stephen	R	Lawhead
22292	Agatha	NULL	Christie
22293	Mark	C	Miller
22294	Jeanette	NULL	Winterson
22295	Tara	K	Harper
22296	Adams	NULL	Adams
22297	A.	A	Shepard
22298	Margarethe	C	Fisher
22299	Jane	NULL	Austen
22300	Agatha	NULL	Christie
22301	Christie	NULL	Christie
22302	Madeleine	NULL	L'Engle
22303	Upton	NULL	Sinclair
22304	Alexander	S	Yevtushenko
22305	Tierney	NULL	McClellan
22306	Margaret	NULL	Coel
22307	Margaret	NULL	Coel
22308	Ursula	K	Guin
22309	Rita	M	Brown
22310	Michael	J	Friedman
22311	Joseph	NULL	Girzone
22312	Rich	NULL	Miller
22313	Michael	J	Friedman
22314	Agatha	NULL	Christie
22315	Cynthia	M	Halligan
22316	Orson	S	Kidd
22317	Frances	NULL	Fyfield
22318	Madeleine	NULL	L'Engle
22319	A.	C	Crispin
22320	Alan	D	Foster
22321	Lloyd	NULL	Alexander
22322	Clare	NULL	Curzon
22323	Melissa	NULL	Crandall
22324	Agatha	NULL	Christie
22325	Ralph	NULL	Schoenstein
22326	Garrison	NULL	Keillor
22327	W.R.	NULL	Thompson
22328	Agatha	NULL	Christie
22329	R.A.	NULL	Montgomery
22330	Tanya	NULL	Huff
22331	Dorothy	L	Sayers
22332	Ellis	NULL	Peters
22333	Joyce	NULL	Hansen
22334	Monica	NULL	Furlong
22335	Ellis	NULL	Peters
22336	M.	E	Kerr
22337	Ben	NULL	Bova
22338	Nancy	NULL	Kress
22339	Jessica	F	Bain
22340	L.	R	Budrys
22341	Michael	B	Friedland
22342	John	NULL	Fuhrman
22343	Karin	NULL	Wuertz-Schaefer
22344	Michael	J	Friedman
22345	Stephanie	B	Stores
22346	Ellis	NULL	Peters
22347	Carrie	NULL	Fisher
22348	Stephen	NULL	Arterburn
22349	Bruce	NULL	Wilkinson
22350	Andrea	NULL	Barrett
22351	Rosamunde	NULL	Pilcher
22352	Kay	NULL	Allenbaugh
22353	Elizabeth	NULL	Berg
22354	Vonette	B	Moser
22355	Curtiss	A	Matlock
22356	Justin	NULL	Kaplan
22357	Jack	NULL	Fuller
22358	Bebe	M	Campbell
22359	Joy	NULL	Fielding
22360	Pamela	NULL	Thomas-Graham
22361	Clifford	NULL	Irving
22362	Margaret	NULL	Atwood
22363	Ian	NULL	Hamilton
22364	Paul	C	Bragg
22365	Robert	L	Herbert
22366	Trent	S	Brynner
22367	Harold	NULL	Coyle
22368	Roger	NULL	Housden
22369	Sheldon	NULL	Kopp
22370	A.	C	Prabhupada
22371	James	G	Lewis
22372	Herman	NULL	Wouk
22373	Louise		Gordon
22374	Louise	NULL	Gordon
22375	Margit	M	Lucchesi
22376	Charlotte	V	Allen
22377	William	NULL	Bayer
22378	William	C	Klatte
22379	Thomas	M	Disch
22380	Eugenia	NULL	Price
22381	Nora	NULL	Roberts
22382	Nora	NULL	Roberts
22383	Louisa	M	Alcott
22384	Curtis	C	Charpentier
22385	Peter	H	Taylor
22386	Maya	NULL	Angelou
22387	A.	J	Abrams
22388	Andre	F	Thompson
22389	T.	C	Boyle
22390	Dr.	C	Andrews
22391	A.	B	Jr.
22392	Michener	NULL	James
22393	Malcolm	NULL	Forbes
22394	Elizabeth	P	Hoffman
22395	Charles	NULL	Osgood
22396	Frank,	W	Saunders
22397	Lee	NULL	Silber
22398	Nora	NULL	Roberts
22399	Terrence	E	Poppa
22400	Karen	NULL	Robards
22401	Karen	NULL	Novak
22402	John	A	Curry
22403	Keith	NULL	Lumsden
22404	Roy	NULL	Blount
22405	George	NULL	Papashvily
22406	Philip	NULL	Macdonald
22407	Ruth	NULL	Rendell
22408	Carol	NULL	Fenner
22409	Floyd	NULL	Conner
22410	Bette	B	Simont
22411	Michael	NULL	Cadnum
22412	George	NULL	Plimpton
22413	James	A	Ellison
22414	T.	NULL	Miller
22415	Michael	NULL	Korda
22416	Liz	NULL	Ireland
22417	Sandra	B	Boynton
22418	Laura	V	Seeger
22419	Jill	NULL	McGown
22420	Helen	NULL	Hodgman
22421	Valerie	NULL	Block
22422	Joan	M	Drury
22423	E.	L	Harris
22424	Cyrus	NULL	Cassells
22425	Paul	NULL	Theroux
22426	Lori	NULL	Foster
22427	Ghillie	NULL	Basan
22428	Kylie	NULL	Adams
22429	Roy	NULL	Blount
22430	Patricia	NULL	MacDonald
22431	Cecile	NULL	Pineda
22432	Greg	NULL	Rucka
22433	Vivian	F	Carlin
22434	Gertrude	H	Palmer
22435	Maeve	B	Kelly
22436	Judith	NULL	Viorst
22437	Victoria	NULL	Holt
22438	Alistair	NULL	Maclean
22439	Morris	L	West
22440	Howard	M	Fast
22441	Taylor	NULL	Caldwell
22442	Mary	J	Henissart
22443	Ken	NULL	Follett
22444	Alfred	J	Kahn
22445	Jane	NULL	Smiley
22446	Jay	NULL	Anson
22447	Roberta	NULL	Gellis
22448	Myra	NULL	Street
22449	Tom	NULL	Tiede
22450	Nicholas	NULL	Evans
22451	Carol	A	Rafferty
22452	William	NULL	Taylor
22453	Ben	NULL	Schott
22454	Nancy	H	Nash
22455	DK	NULL	DK
22456	Penn	NULL	Jillette,Teller
22457	Marcia	M	Pronzini
22458	Dave	NULL	Barry
22459	Donald	J	Schwartz
22460	David	S	Ryan
22461	David	NULL	Cohen
22462	Sandra	NULL	Brown
22463	Doris	NULL	Grumbach
22464	John	M	Bush
22465	Frances	H	Tudor
22466	Bruce	NULL	Ducker
22467	Fran	NULL	Dorf
22468	Molly	NULL	Gilford
22469	Juan	F	Herrera
22470	Hsu	H	Sheng-Tai
22471	Piers	NULL	Anthony
22472	William	NULL	Shakespeare
22473	William	NULL	Shakespeare
22474	REMee	NULL	REMee
22475	Sheila	NULL	Sancha
22476	Charles	S	Dane
22477	Time-Life	NULL	Books
22478	William	NULL	Finnegan
22479	Kimberlee	K	Kovach
22480	Jerome	A	Barron
22481	May	NULL	Sarton
22482	Jonathan	NULL	Kozol
22483	Dave	M	Propes
22484	Bell	NULL	Hooks
22485	Sook	N	Choi
22486	Shelby	NULL	Hearon
22487	Ernest	NULL	Hemingway
22488	Lorraine	NULL	Bodger
22489	Holly	NULL	Hughes
22490	Rainer	M	Rilke
22491	Francis	K	Miskey
22492	Rosemary	NULL	Daniell
22493	Mary	J	Kel
22494	Karen	NULL	Kingston
22495	Saul	NULL	Bellow
22496	Henry	B	McKie
22497	Margaret,Margaret	NULL	Magdelen
22498	Carol	NULL	Travilla
22499	Helen	NULL	Hull
22500	Monica	H	Naifeh
22501	Elaine	S	Pelletier
22502	Hugh	NULL	Miall
22503	Daniella	NULL	Carmi
22504	James	R	Adrienne
22505	Susan	NULL	Adler
22506	Moacyr	NULL	Scliar
22507	Marlene	S	Rock
22508	Wendy	NULL	Markham
22509	Willa	NULL	Cather
22510	Janet	B	Teacher
22511	Boyd	NULL	Newman
22512	Gary	NULL	Evans
22513	Danny	NULL	Biederman
22514	Kathryn	NULL	Sullivan
22515	Barbara	NULL	Brondolo
22516	Suze	NULL	Orman
22517	Elinor	NULL	Burkett
22518	Pd	NULL	Pd
22519	Laurie	A	Kanyer
22520	Cheri	NULL	Fuller
22521	Tim	NULL	Brookes
22522	Glynne	NULL	Wickham
22523	Ken	NULL	Hutcherson
22524	H.	N	Wright
22525	Sunset	NULL	Books
22526	George	V	Higgins
22527	Michael	NULL	Collins
22528	Michael	A	Thomas
22529	Martin	J	Yate
22530	Martin	NULL	Yate
22531	E.	P	Birsner
22532	Aaron	R	Even
22533	Carl	NULL	Deuker
22534	Andrew	NULL	Crumey
22535	Robert	NULL	Cohen
22536	Mo	NULL	Smith
22537	Brian	NULL	Hodge
22538	John	R	Maxim
22539	Robert	NULL	Houston
22540	Cynthia	NULL	Heald
22541	Sylvia	NULL	Smith
22542	Marc	NULL	Lovell
22543	Mark	NULL	Dunn
22544	Gwen	NULL	Shamblin
22545	Fred	NULL	Hunter
22546	Martha	NULL	Grimes
22547	R.	NULL	Montanari
22548	C.	C	Medina
22549	Ed	NULL	McBain
22550	Kamala	NULL	Markandaya
22551	Eva	NULL	Wong
22552	Cheri	NULL	Huber
22553	Cheri	H	Shiver
22554	Axel	NULL	Madsen
22555	Quinton	H	Dixie
22556	Harriet	B	Pinckney
22557	Dave	D	K
22558	Susan	G	Books
22559	Edward	P	Sarafino
22560	James	NULL	Fleming
22561	Matthew	NULL	Head
22562	Mary	NULL	McCarthy
22563	Jack	L	Paulsen
22564	Yoshikawa	NULL	Yoshikawa
22565	Yoshikawa	NULL	Yoshikawa
22566	J.	G	Jeffreys
22567	Belva	NULL	Plain
22568	Xenophon,W.H.D.	NULL	Rouse
22569	Bob	NULL	Woodward
22570	Jayne	A	Krentz
22571	May	NULL	Sarton
22572	Cedric	R	S.
22573	Liz	E	Evans
22574	Laurie	R	King
22575	André	G	Howard
22576	Stephen	NULL	Coonts
22577	Lawrence	NULL	Block
22578	Gregory	NULL	Stock
22579	Neal	NULL	Gabler
22580	Annette	K	Radstone
22581	Milan	K	Heim
22582	Art	NULL	Buchwald
22583	Sarah	NULL	Shankman
22584	David	NULL	Hagberg
22585	Lou	NULL	Mobley
22586	Franz	NULL	Lidz
22587	Mordecai	NULL	Richler
22588	Sheila	NULL	Gordon
22589	Aldo	NULL	Leopold
22590	Tom	NULL	Coffey
22591	Charles	J	Adams
22592	Vic	B	Wool
22593	Sunset	NULL	Books
22594	Sunset	NULL	Books
22595	Edith	NULL	Wharton
22596	C.	W	Daniels
22597	Patricia	NULL	Geary
22598	Michael	NULL	Downing
22599	Frederick	G	Dillen
22600	Julie	NULL	Myerson
22601	Howard	F	Mosher
22602	Helen	NULL	Humphreys
22603	Carol	NULL	Matas
22604	Tom	NULL	Drury
22605	Lynn	NULL	Joseph
22606	Richard	NULL	Hoyt
22607	John	NULL	Colapinto
22608	Barbara	NULL	Dimmick
22609	Karen	NULL	Bender
22610	A.	L	Kennedy
22611	Thom	NULL	Jones
22612	A.G.	NULL	Mojtabai
22613	Yasunari	K	Emmerich
22614	Leah	H	Cohen
22615	Vicki	NULL	Hearne
22616	Bernice	NULL	Carton
22617	Mary	NULL	Daheim
22618	Stobie	NULL	Piel
22619	Alice	M	Wight
22620	Tony	NULL	Kushner
22621	Tony	NULL	Kushner
22622	Thomas	M	Lowe-Porter
22623	Charlotte	M	Craig
22624	Tepilit	O	Beckwith
22625	John	NULL	Feltwell
22626	Han	NULL	Nolan
22627	Piers	NULL	Anthony
22628	John	W	Lerman
22629	James	A	Michener
22630	James	A	Michener
22631	Stephen-Paul	NULL	Martin
22632	Geoffrey	C	Caine
22633	Edmund	NULL	White
22634	Michael	R	Winkler
22635	Loren	D	Estleman
22636	Tim	NULL	Wynne-Jones
22637	James	A	Michener
22638	Anne	F	House
22639	Anne	F	Mas
22640	Tony	NULL	Hillerman
22641	Russell	NULL	Baker
22642	John	NULL	Mclaren
22643	James	A	Trembl
22644	James	A	Michener
22645	Jane	NULL	Langton
22646	Jayne	A	Phillips
22647	Charlotte	NULL	MacLeod
22648	Dick	NULL	Francis
22649	Valerie	NULL	Wolzien
22650	Elliott	NULL	Roosevelt
22651	Elliott	NULL	Roosevelt
22652	Mary	E	Haight
22653	James	A	Michener
22654	Dick	NULL	Francis
22655	Robert	B	Parker
22656	Gordon	NULL	Thomas
22657	Ann	R	Stack
22658	Eileen	E	Freeman
22659	F.	P	Wilson
22660	J.C.	NULL	Pollock
22661	Robert	NULL	Ludlum
22662	James	A	Michener
22663	Amitav	NULL	Ghosh
22664	Michael	NULL	Arlen
22665	Armistead	NULL	Maupin
22666	William	NULL	Kinsolving
22667	James	A	Michener
22668	James	A	Michener
22669	James	A	Michener
22670	Michael	NULL	Innes
22671	Richard	NULL	Rodriguez
22672	Michele	R	McPhee
22673	Jane	K	Hall
22674	William	S	Smith
22675	Leonard	NULL	Tourney
22676	Colin	NULL	Dexter
22677	Robert	R	McCammon
22678	James	L	Burke
22679	Jerry	NULL	Pournelle
22680	Dave	NULL	Duncan
22681	David	NULL	Gerrold
22682	David	NULL	Brin
22683	Poul	NULL	Anderson
22684	Mike	NULL	Ashley
22685	Ben	NULL	Bova
22686	Ben	NULL	Bova
22687	Ben	NULL	Bova
22688	Ben	NULL	Bova
22689	Ben	NULL	Bova
22690	Harry	NULL	Harrison
22691	Harry	H	Sanderson
22692	Robert	A	Heck
22693	Alan	D	Foster
22694	Alan	D	Foster
22695	David	S	Walls
22696	Melba	P	Beals
22697	Barrie	NULL	Levy
22698	Gregory	NULL	Benford
22699	Arthur	C	Clarke
22700	Gregory	NULL	Benford
22701	Gregory	NULL	Benford
22702	Stephen	R	Donaldson
22703	Ingo	W	Smith
22704	Philip	E	Wurster
22705	Arthur	C	Lee
22706	Brian	NULL	Lumley
22707	Scott	NULL	Turow
22708	Julius	NULL	Lester
22709	W.	M	Gear
22710	James	NULL	Fox
22711	Larry	W	Stirling
22712	James	A	Michener
22713	James	A	Michener
22714	James	A	Michener
22715	Hesper	NULL	Anderson
22716	Fred	NULL	Saberhagen
22717	James	A	Michener
22718	Harry	NULL	Kemelman
22719	Hugh	NULL	Miller
22720	Claire	NULL	Daniels
22721	James	A	Michener
22722	Piri	NULL	Thomas
22723	Claude	NULL	Brown
22724	Robert	NULL	Shea
22725	Donald	E	McQuinn
22726	Frank	G	Slaughter
22727	T.	J	English
22728	Studs	NULL	Terkel
22729	Zane	NULL	Grey
22730	Sidney	D	Kirkpatrick
22731	Roddy	NULL	Doyle
22732	K.K.	NULL	Beck
22733	Edna	NULL	Buchanan
22734	Warren	NULL	Murphy
22735	Eric	V	Lustbader
22736	Richard	NULL	Herley
22737	Fred	NULL	Saberhagen
22738	William	NULL	Diehl
22739	James	F	Fiedler
22740	Eric	V	Lustbader
22741	Edward	NULL	Albee
22742	Yoshikawa	NULL	Yoshikawa
22743	Marc	NULL	Olden
22744	Bill	NULL	Watterson
22745	Tepilit	O	Beckwith
22746	Jennifer	L	Holm
22747	Henry	J	Ozick
22748	Francoise	NULL	Sagan
22749	Patricia	NULL	Moyes
22750	Amanda	NULL	Cross
22751	Emma	NULL	Lathen
22752	Iselin	C	Forester
22753	Benita	NULL	Eisler
22754	JAMES	A	MICHENER
22755	John	D	MacDonald
22756	Boze	NULL	Hadleigh
22757	Robert	A	Heinlein
22758	Larry	NULL	Niven
22759	James	A	Michener
22760	Alan	D	Foster
22761	John	NULL	Dalmas
22762	Harry	NULL	Harrison
22763	Kurt	NULL	Vonnegut
22764	Raymond	E	Feist
22765	Eiji	NULL	Yoshikawa
22766	Paul	D	Davids
22767	R.	A	Salvatore
22768	W.	E	Griffin
22769	David	NULL	Weber
22770	Fredrik	NULL	Pohl
22771	W.	M	Gear
22772	Cathal	NULL	Poirteir
22773	Jaime	NULL	Manrique
22774	Margaret	E	Atwood
22775	Matt	NULL	Ridley
22776	Russell	NULL	Simmons
22777	Burton	B	Feder
22778	James	A	Michener
22779	James	A	Walesa
22780	Gary	Z	Francis
22781	Shawn	S	Ruff
22782	Jamie	NULL	O'Neill
22783	George	B	Pilkey
22784	Shirley	F	Masson
22785	Richard	NULL	Alleman
22786	Philip	NULL	Pullman
22787	Colum	NULL	McCann
22788	Douglas	NULL	Sadownick
22789	Marion	NULL	Gorman
22790	Perla	NULL	Meyers
22791	Kathy	NULL	Hoshijo
22792	Jack	NULL	McDowell
22793	Kim	NULL	Mclarin
22794	Deborah	NULL	Tannen
22795	Stephen	NULL	Larsen
22796	Geoff	NULL	Ryman
22797	Paul	NULL	Fussell
22798	Peter	NULL	Landesman
22799	Keith	NULL	Ridgway
22800	Randall	NULL	Kenan
22801	Michael	NULL	Schmidt
22802	George	NULL	Fields
22803	Dick	B	Bruna
22804	Nora	NULL	Levin
22805	Jane	NULL	Langton
22806	Scott	NULL	Spencer
22807	Walter	NULL	Mosley
22808	Karen	NULL	Kijewski
22809	Pamela	NULL	Thomas-Graham
22810	Jessica	NULL	Mitford
22811	James	A	Michener
22812	E.	E	Cummings
22813	Howard	NULL	Weinstein
22814	David	G	Roddenberry
22815	Brad	NULL	Ferguson
22816	Nathan	NULL	Archer
22817	Joe	NULL	Haldeman
22818	Sandy	S	Kathryn
22819	James	NULL	Blish
22820	Mel	NULL	Gilden
22821	Susan	NULL	Wright
22822	Diane	C	D.
22823	Walter	I	Love
22824	Diane	C	E'ch
22825	Dean	W	Rusch
22826	John	G	Betancourt
22827	Susan	NULL	Wright
22828	Robert	E	Vardeman
22829	Christie	NULL	Golden
22830	Esther	NULL	Friesner
22831	K.W.	NULL	Jeter
22832	John	NULL	Peel
22833	John	NULL	Vornholt
22834	Peter	NULL	David
22835	Carolyn	NULL	Clowes
22836	David	D	Dvorkin
22837	L.A.	G	Berman
22838	David	NULL	Gerrold
22839	Margeret	W	Bonanno
22840	Alan	D	Fernandes
22841	Howard	NULL	Weinstein
22842	Brad	NULL	Ferguson
22843	Peter	NULL	David
22844	Della	V	Hise
22845	J.M.	D	Berman
22846	Robert	NULL	Greenberger
22847	Jiddu	NULL	Krishnamurti
22848	Joseph	NULL	Glass
22849	Christopher	NULL	Isherwood
22850	Keith	NULL	Sharee
22851	Dana	NULL	Kramer-Rolls
22852	David	NULL	Dvorkin
22853	Elizabeth	NULL	Bright
22854	Chuck	NULL	Scarborough
22855	Amanda	NULL	Cross
22856	Iyanla	NULL	Vanzant
22857	Hongzhi	NULL	Li
22858	Catherine	NULL	Crier
22859	Hubert	S	Jr.
22860	Laura	NULL	Lippman
22861	Patty	D	Hochman
22862	Angela	B	Carr
22863	Christopher	NULL	Rowley
22864	Kathleen	NULL	Duey
22865	Jim	NULL	Lusby
22866	Donna	NULL	Cohen
22867	Naomi	NULL	Ragen
22868	Tennessee	NULL	Williams
22869	Frank	NULL	Browning
22870	Katherine	NULL	Ashenburg
22871	Jonathan	NULL	Swift
22872	Penelope	NULL	Evans
22873	Millard	NULL	Meiss
22874	John	B	Bemelmans
22875	Michael	NULL	Hammer
22876	PhD.	R	Lorber
22877	Paul	NULL	Millman
22878	Anne	W	Schaef
22879	John	NULL	Carmody
22880	Lee	NULL	Coit
22881	Bill	NULL	Gates
22882	Fran	NULL	Drescher
22883	Paul	NULL	Rudnick
22884	Avi	NULL	Avi
22885	Lisa	B	Hodgman
22886	Mary	NULL	Cable
22887	Donna	M	Williams
22888	Russell	A	Brown
22889	Louis	U	Anglund
22890	W.	S	Smiley
22891	Angela	M	Thirkell
22892	Jean	NULL	Anouilh
22893	Ralph	NULL	Ellison
22894	Charles	A	Blumenschein
22895	Hal	NULL	Borland
22896	Jill	NULL	Krementz
22897	Joseph	M	Stowell
22898	James	A	Michener
22899	Anthony	T	Page,Ed
22900	Lindsy	V	Brandt
22901	Dee	NULL	Brestin
22902	Anne	NULL	Rampling
22903	Martha	W	Sheets
22904	Anne	R	Siddons
22905	Machi	T	Carpenter
22906	Calvin	NULL	Trillin
22907	George	B	Morgan
22908	Marian	W	Edelman
22909	Poul	A	Dickson
22910	Lois	M	Bujold
22911	Andre	N	Greenberg
22912	Marion	Z	Bradley
22913	Gordon	D	Anderson
22914	Jan	NULL	Karon
22915	Entrepreneur	NULL	Magazine
22916	Michael	NULL	Scott
22917	Don	T	Ticoll
22918	Bo	NULL	Links
22919	Fred	S	Shoemaker
22920	Leslie	N	Beard
22921	Larry	NULL	Sessions
22922	Hugh	NULL	Prather
22923	Piero	V	Ceserani
22924	Jeffery	NULL	Deaver
22925	Michele	NULL	Maks
22926	Ideals	P	Inc
22927	Steve	NULL	Lovi
22928	Stephanie	S	Ulrich
22929	Lissa	NULL	Rovetch
22930	Robert	P	Warren
22931	Philip	NULL	Friedman
22932	Florence:	NULL	Turner
22933	William	K	Zinsser
22934	Gail	C	Levine
22935	Shireen	NULL	Dodson
22936	Shireen	NULL	Dodson
22937	Greg	NULL	Bear
22938	Greg	NULL	Bear
22939	Ray	NULL	Bradbury
22940	Arthur	C	Clarke
22941	Mike	M	Clarke
22942	Garrison	NULL	Keillor
22943	Editions	B	S.A
22944	Harry	NULL	Kondoleon
22945	Bradford	T	Cader
22946	Cecilia	NULL	Tan
22947	Jerry	L	Patterson
22948	Marlin	S	Potash
22949	Johann	NULL	Wyss
22950	Susan	NULL	Powter
22951	James	NULL	Patterson
22952	Consuelo	S	Baehr
22953	Ellen	S	Stern
22954	David	K	Reynolds
22955	Covert	NULL	Bailey
22956	Scott	NULL	Turow
22957	Lucinda	NULL	Lidell
22958	Kiew	K	Wong
22959	Ruthie	B	Humphreys
22960	Jeffrey	NULL	Archer
22961	"Alf	W	Holme"
22962	Kim	NULL	Bartlett
22963	Lawrence	S	Willwerth
22964	Walter	NULL	Nugent
22965	Fern	NULL	Michaels
22966	Katherine	NULL	Applegate
22967	Diane	M	Davidson
22968	Dani	NULL	Shapiro
22969	Diane	M	Davidson
22970	Anita	NULL	Brookner
22971	Diane	NULL	Wakoski
22972	Sunset	NULL	Sunset
22973	Sunset	B	Warton
22974	Sheldon	NULL	Siegel
22975	Tom	NULL	Savage
22976	Robert	NULL	Andrews
22977	Jan	NULL	Coffey
22978	Andrea	NULL	Kane
22979	Judith	NULL	Michael
22980	Peter	NULL	Straub
22981	Harold	A	Olmos
22982	Johanna	NULL	Lindsey
22983	Richard	O	Morais
22984	Tomas	E	Martinez
22985	Celia	S	Lavatelli
22986	Richard	P	Evans
22987	S.M.H.	NULL	Collin
22988	Sheldon	NULL	Siegel
22989	Catherine	NULL	Coulter
22990	Nicols	NULL	Fox
22991	Ellen	NULL	Akins
22992	George	T	Miller
22993	Alex	NULL	Kava
22994	Tim	NULL	O'Brien
22995	Jean	R	Raiskin
22996	Mary	NULL	Morris
22997	Laurence	S	Anderson
22998	Daniel	NULL	Defoe
22999	Fern	NULL	Michaels
23000	Lawrence	NULL	Block
23001	David	NULL	Poyer
23002	Will	NULL	Blythe
23003	Philip	NULL	Roth
23004	Thomas	H	Elledge
23005	John-Manuel	A	Perez
23006	Wilbur	NULL	Smith
23007	Andrew	M	Greeley
23008	Ridley	NULL	PEARSON
23009	Kevin	K	Littler
23010	Ethel	NULL	Spencer
23011	Tess	NULL	Gerritsen
23012	Jeffrey	NULL	Archer
23013	T.	J	Parker
23014	Peter	NULL	Blauner
23015	Stephen	NULL	Frey
23016	James	NULL	Joyce
23017	Kay	NULL	Hooper
23018	Marsha	NULL	Canham
23019	J.	D	Robb
23020	Terry	NULL	Devane
23021	Alex	NULL	Kava
23022	Jayne	A	Krentz
23023	J.	D	Robb
23024	Mike	NULL	Godwin
23025	Patricia	NULL	Foster
23026	Christopher	D	Lochte
23027	D.R.	NULL	Schanker
23028	Dick	NULL	Francis
23029	Georgia	NULL	Bockoven
23030	Richard	P	Evans
23031	Linda	NULL	Fairstein
23032	Libby	NULL	Gelman-Waxner
23033	Andrew	NULL	Vachss
23034	Blanche	W	Cook
23035	Ian	NULL	McEwan
23036	Various,Frederick	R	Karl
23037	Arthur	C	Baxter
23038	Samuel	R	Delany
23039	Ayn	R	Peikoff
23040	Ted	L	Nancy
23041	Time	L	Ed
23042	Henri	J	Nouwen
23043	Andy	NULL	Andrews
23044	Charles	NULL	Borkhuis
23045	Andrew	NULL	Bergman
23046	Colin	NULL	Harrison
23047	Suzanne	H	Hobbs
23048	Ralph	NULL	Goldman
23049	Bo	N	McNiff
23050	Stephen	E	Ambrose
23051	Albert	C	Gilbert
23052	Michael	NULL	Dorris
23053	Jez	B	Butterworth
23054	Michael	NULL	Jecks
23055	Tad	NULL	Williams
23056	Colin	NULL	Dexter
23057	Sara	NULL	Davidson
23058	Aimee	T	Thurlo
23059	Robin	NULL	Paige
23060	Colin	NULL	Dexter
23061	Dick	NULL	Francis
23062	Robin	NULL	Paige
23063	Rebecca	NULL	Brandewyne
23064	Anne	NULL	Rice
23065	Patricia	NULL	Highsmith
23066	Heather	NULL	Graham
23067	Teresa	NULL	Medeiros
23068	Lynn	NULL	Kurland
23069	Teresa	NULL	Medeiros
23070	Brenda	NULL	Joyce
23071	Jennifer	NULL	Roberson
23072	Jason	T	Adderly,M.S.
23073	Nora	NULL	Ephron
23074	Alan	NULL	Hooker
23075	Brenda	NULL	Joyce
23076	Jack	NULL	Whyte
23077	Stephen	NULL	Singular
23078	Gay	W	Allen
23079	Jane	NULL	Feather
23080	Richard	D	Springer
23081	Bob	NULL	Woodward
23082	Judy	NULL	Tenuta
23083	Colin	NULL	McEnroe
23084	Denis	NULL	Johnson
23085	Bill	D	Wilbourn
23086	Gerald	NULL	Astor
23087	Leigh	NULL	Montville
23088	Donald	NULL	McCaig
23089	Douglas	NULL	Coupland
23090	William	J	Clinton
23091	Richard	NULL	Ford
23092	Kate	NULL	Braverman
23093	Louise	NULL	Erdrich
23094	Gerald	NULL	Jampolsky
23095	Neil	NULL	Bartlett
23096	Martin	H	Padovani
23097	Selma	NULL	Eichler
23098	Ian	NULL	McEwan
23099	Alan	NULL	Lelchuk
23100	Barbara	T	Bradford
23101	Barbara	T	Bradford
23102	Elizabeth	NULL	Lowell
23103	Joseph	C	Hawthorn
23104	Belva	NULL	Plain
23105	Bernie	S	Siegel
23106	Marcia	NULL	Muller
23107	Roddy	NULL	Doyle
23108	Darcy	NULL	Frey
23109	Virginia	NULL	Woolf
23110	Darian	NULL	North
23111	Elizabeth	NULL	George
23112	Frederick	NULL	Busch
23113	Andrew	NULL	Vachss
23114	Hazelden	NULL	Publishing
23115	Paul	NULL	Negri
23116	Dorian	NULL	Dunas
23117	Tracey	E	Olsen
23118	Patricia	H	Rodat,William
23119	William	NULL	Wegman
23120	Ursula	NULL	Hegi
23121	Doris	K	Goodwin
23122	Dirk	NULL	Wierenga
23123	Kurt	NULL	Chandler
23124	Dr.	C	Green
23125	Clive	NULL	Barker
23126	Richard	N	Patterson
23127	Doris	K	Goodwin
23128	Arthur	A	Rampersad
23129	R.	L	Stine
23130	Christine	K	Bo
23131	Jamie	NULL	Sams
23132	Diann	NULL	Thornley
23133	Julian	NULL	May
23134	Ernest	NULL	Hemingway
23135	Caroline	B	Cooney
23136	Alfred	L	Barker
23137	Anabel	NULL	Donald
